text,id
"question : How would Lee feel afterwards?
answer : hopeful afterwards
context : Lee went and talked to a therapist and decided it was worth his time to keep going.
",4397
"question : What will Jordan want to do next?
answer : ignore the person
context : A man asked Jordan if he could give him any money.
",4398
"question : What will Addison want to do next?
answer : Find a replacement for Cameron
context : Addison told Cameron they were an idiot when they performed woefully at the presentation.
",4399
"question : How would you describe Lee?
answer : bad for driving Ash up the wall
context : Lee drove Ash up the wall about not knowing the time for the important game that day.
",4400
"question : What does Aubrey need to do before this?
answer : go to meet him
context : Aubrey beat Quinn's brains out because Quinn cheated with her boyfriend onher.
",4401
"question : What will Skylar do next?
answer : kiss Kendall
context : Skylar really fancied Kendall and at an opportune moment Skylar tilted Kendall's head back. .
",4402
"question : What will happen to Skylar?
answer : get upset
context : Jan went to Skylar's room after Skylar broke his new toy.
",4403
"question : Why did Ash do this?
answer : be cautious
context : Ash needed help getting something from a high shelf. Ash made a request to the store.
",4404
"question : What will Others want to do next?
answer : go home and take a shower
context : Ash played a casual game of pickup baseball with all of his neighborhood friends.
",4405
"question : What will Others want to do next?
answer : Stop debating
context : Lee was tired of debating so he ended it.
",4406
"question : How would Sydney feel afterwards?
answer : frightened to go home alone
context : Sydney wanted to watch a scary movie and eat popcorn and candy at the theater.
",4407
"question : Why did Robin do this?
answer : be the best in her industry
context : Robin looked up to Kendall as an expert in floral arrangement so she asked if she could share her knowledge.
",4408
"question : What will Sydney want to do next?
answer : glance outside to see what might be happening
context : Late that night before she went to bed, Sydney heard someone shouting in the alley outside their apartment.
",4409
"question : What will happen to Tracy?
answer : turn on the aide
context : Tracy gave Robin a hearing aide to see if that will help.
",4410
"question : How would you describe Skylar?
answer : annoyed
context : Skylar and Quinn were doing homework together. Skylar caught Quinn peeking at the homework she was doing.
",4411
"question : How would Quinn feel as a result?
answer : Grateful and thankful
context : Quinn is not very good at working with computers. The project Quinn is working on relies heavily on computers. Alex helps Quinn learn the computer.
",4412
"question : How would Taylor feel afterwards?
answer : Relieved to get it done
context : Taylor put the money in the bank to pay his mortgage off for good.
",4413
"question : How would Skylar feel afterwards?
answer : Spiritual
context : Skylar robbed a bank but was caught and later shot and killed when trying to escape.
",4414
"question : How would you describe Kai?
answer : not prompt
context : After he had not shown up on time three days in a row, Kai was laid off from his job.
",4415
"question : What will happen to Sydney?
answer : listen to a tale
context : Sydney told Tracey to tell a story when they were camping.
",4416
"question : How would you describe Skylar?
answer : spoilt
context : Skylar's parents were millionaires so Skylar is waited upon hand and foot.
",4417
"question : How would you describe Austin?
answer : As someone that has learned about puppies
context : Austin recently got a puppy and wanted to take care of it well.
",4418
"question : What does Kendall need to do before this?
answer : learn to make pretty cakes
context : Kendall increased their income by baking cakes and selling them at the Farmer's Market.
",4419
"question : How would you describe Sydney?
answer : hardworking
context : Jesse wanted to know what else needed to be done, so Sydney told Jesse they could do the yard work.
",4420
"question : What does Austin need to do before this?
answer : know Casey's dad
context : Austin called Casey's dad to tell him the good news about Casey.
",4421
"question : What will Aubrey want to do next?
answer : talk to their coworkers
context : Aubrey just got a new job but did not know any of their coworkers.
",4422
"question : What will Carson want to do next?
answer : find a new restaurant spot
context : Carson went there every weekend until the restaurant closed its doors for good.
",4423
"question : What will Tracy want to do next?
answer : be generous
context : Tracy expressed Casey's love of people to the people in her class.
",4424
"question : What will Cameron want to do next?
answer : find someone else to live with
context : Alex lived in Cameron's house before getting kicked out for mail fraud.
",4425
"question : What does Jordan need to do before this?
answer : pour a glass of wine
context : Jordan spilled red wine all over the new white carpet at her friend's house.
",4426
"question : What will Kai want to do next?
answer : understand the other person's issues
context : kai was a reasonable person who was listened to so he put her life in perspective.
",4427
"question : Why did Sydney do this?
answer : get heat for a while
context : Sydney was homeless so they went into the cafe but never ordered anything so eventually the owner asked Sydney to leave.
",4428
"question : How would you describe Bailey?
answer : ready to help others
context : Bailey made Jan's mom a scarf. It was a thoughtful and original gift.
",4429
"question : What will Austin want to do next?
answer : fight the enemy effectively
context : Austin shot their load toward the sky and it took down the airplane with ease.
",4430
"question : What does Bailey need to do before this?
answer : figure out their route on foot
context : After they got into a fight with their father, Bailey told them to pull over and then walked the rest of the way to school.
",4431
"question : What does Jesse need to do before this?
answer : reassure him
context : Jesse pulled Kendall towards the amusement park ride but he was very scared.
",4432
"question : Why did Lee do this?
answer : get justice
context : according to the article Lee brought the murder case to a conclusion.
",4433
"question : How would Aubrey feel as a result?
answer : emotional
context : Remy wrapped Aubrey's arms around him in a loving and sweet embrace.
",4434
"question : How would Taylor feel afterwards?
answer : worn out
context : Taylor missed the bus and ended up having to walk home from school yesterday.
",4435
"question : What does Lee need to do before this?
answer : have a job
context : Lee recently lost his job. He was trying to find another job in oil and gas.
",4436
"question : How would Cameron feel afterwards?
answer : glad for her decision
context : Cameron quit that job when she discovered that they didn't keep the machines up to code and it was dangerous.
",4437
"question : What will happen to Carson after?
answer : buy the items
context : Ash was begging to go to the store with Carson. Carson agreed to take Ash to the store.
",4438
"question : How would Bailey feel as a result?
answer : young again
context : Jan introduced Bailey to herbal medicine in hopes to improve Bailey's lives.
",4439
"question : What did Valentina need to do before this?
answer : finish the nursing prerequisites
context : Valentina was applying to nursing school and asked Lee for a recommendation letter.
",4440
"question : What did Roman need to do before this?
answer : do good work for Lee to impress them
context : Roman was applying to nursing school and asked Lee for a recommendation letter.
",4441
"question : How would Others feel as a result?
answer : in the right
context : Remy took their landlord to court and sued for the rent money.
",4442
"question : What does Jesse need to do before this?
answer : decide to adopt a cat before this
context : Jesse brought home a new cat after finding it at the local shelter.
",4443
"question : How would Tracy feel as a result?
answer : hurt
context : Remy was Tracy's best friend but still ultimately told Tracy's secret to everyone.
",4444
"question : What will Kai want to do next?
answer : watch the movie
context : Kai went with Casey to see a new movie that was playing.
",4445
"question : What will Casey want to do next?
answer : ask ash questions
context : ash kept calling casey's phone and finally got a hold of him.
",4446
"question : What will happen to Alex?
answer : not want to be around Skylar
context : Skylar had resented Alex for a long time. Skylar told Alex how they felt.
",4447
"question : What does Austin need to do before this?
answer : open his stock portfolio
context : Austin sold his shares on the market when the company went bankrupt.
",4448
"question : How would you describe Aubrey?
answer : inconsiderate
context : Aubrey sung the song as loud as possible even though everybody hated it.
",4449
"question : What will Alex want to do next?
answer : give it to Kendall
context : Alex took Kendall's favorite photo of their parents to the local printing shop.
",4450
"question : What will Kendall want to do next?
answer : record the routine
context : Kai was showing Kendall how to perform a dance routine.
",4451
"question : Why did Bailey do this?
answer : have fun
context : Bailey played the drums with her friend on the stage.
",4452
"question : What will happen to Cameron?
answer : get a bed
context : Skylar took Cameron to a shelter after she found her on the street.
",4453
"question : What does Austin need to do before this?
answer : of been around Carson
context : Austin went back to Carson after he went into the kitchen.
",4454
"question : What does Carson need to do before this?
answer : end the fight
context : Carson wanted to touch Quinn after they quarreled about the movie to watch.
",4455
"question : What will happen to Kai?
answer : have to learn to follow the rules
context : Austin imposed upon Kai the rules of the prison during their first day of incarceration.
",4456
"question : How would you describe Cameron?
answer : thorough
context : Cameron gave some botox to the patient that asked for it recently.
",4457
"question : Why did Addison do this?
answer : make sure Remy make the right desicion
context : Addison talked to Remy like that because Remy wanted to drop off school. Remy needed someone who make him understand.
",4458
"question : What does Carson need to do before this?
answer : drive the car over to Jesse's
context : Carson tore Jesse's eyes away with his brand new red sports car.
",4459
"question : What does Jan need to do before this?
answer : purchase supplies to bake the goods
context : Jan sets up a home made items only, bake sale for her volleyball team. Everyone meets at Jan's house to bake items for the bake sale.
",4460
"question : What does Carson need to do before this?
answer : needed to talk to his boss
context : Carson was at work but began feeling ill and could not focus.
",4461
"question : What will Addison want to do next?
answer : kiss Skylar
context : Addison write a letter to Skylar professing their love for Skylar.
",4462
"question : Why did Robin give Lee food?
answer : did not have a lunch
context : Robin noticed that Lee did not have a lunch or money for lunch. Robin supplied Lee with food.
",4463
"question : How would Taylor feel as a result?
answer : loved
context : Remy established Taylor's organization and got the charity going by holding a fundraiser.
",4464
"question : What does Robin need to do before this?
answer : sleep in
context : Robin could not sleep at night and ended up staying up watching films so of course in the morning Robin could not get up which meant that Robin started school late.
",4465
"question : What will Sasha want to do next?
answer : Watch Gossip Girl, dramas are the best
context : Sasha loved to watch Netflix her favorite shows were always dramas.
",4466
"question : How would Jordan feel afterwards?
answer : longing
context : Jordan secretly laid eyes on Ash, his secret crush.
",4467
"question : What will happen to Jordan?
answer : get a hug
context : Jordan went out back and was getting in his car when he found Jan's keys.
",4468
"question : How would you describe Skylar?
answer : hungry
context : Skylar ate a bunch of food because she was eating for two.
",4469
"question : How would Ash feel afterwards?
answer : aroused
context : ash liked remy so she tapped his fingers.
",4470
"question : What does Sydney need to do before this?
answer : be watching Jordan
context : Sydney was popping popcorn over the fireplace and Jordan wanted to see. Jordan got a little too close and Sydney turned his face away from the fire.
",4471
"question : What does Alex need to do before this?
answer : be competent
context : Alex was a king in a country with a million people. They governed every person.
",4472
"question : How would you describe Jesse?
answer : strong
context : Jesse told their parents last night about how she won the big game at the school.
",4473
"question : What will happen to Robin?
answer : upset
context : Alex made Robin leave the play because they were mad at them.
",4474
"question : What does Jesse need to do before this?
answer : look at the incorrect dinner bill
context : Addison was upset over the dinner bill coming out incorrect, so Jesse avoided Addison and contacted the waiter to come over.
",4475
"question : What will happen to Bailey?
answer : keep working with Riley
context : Bailey was an attentive caregiver, one of the best in the industry, he gently washed Riley's face.
",4476
"question : How would you describe Jan?
answer : lazy
context : Jan planted a garden in her backyard but gave up on it quickly after something went wrong.
",4477
"question : What will Addison want to do next?
answer : be healthy
context : Addison prevented the man from gaining any more weight on his body.
",4478
"question : How would you describe Jan?
answer : a naive person
context : Jan's foolish behavior meant that people said Jan fell off the turnip truck.
",4479
"question : Why did Kendall do this?
answer : have the mattress delivered
context : Kendall bought a new mattress for her room because her old one was torn up.
",4480
"question : What will Robin want to do next?
answer : yell at Kai
context : Kai scared the crap out of Robin by accident when they were driving next to them.
",4481
"question : What does Riley need to do before this?
answer : needed to have no other option
context : Riley knew it was wrong to steal, but shoplifted the food because they were hungry.
",4482
"question : What does Kendall need to do before this?
answer : eat dinner
context : Kendall washed up after dinner then sat down with a glass of wine with their family and watched a film.
",4483
"question : Why did Kendall do this?
answer : compete with others
context : Kendall challenged their mother to a contest after her mother said she was stronger than her.
",4484
"question : What does Kendall need to do before?
answer : have sex
context : Kendall just had a new baby after trying to conceive for 5 years.
",4485
"question : What will Jesse want to do next?
answer : keep helping
context : Jesse had a soft heart and always helped the homeless when he had a chance.
",4486
"question : How would you describe Alex?
answer : happy it happened
context : Alex made Carson's inspection for them.
",4487
"question : How would Jan feel afterwards?
answer : content at being home
context : Jan had been away in another country studying so when Jan returned home at Christmas she went around and visited all her relatives.
",4488
"question : Why did Addison do this?
answer : hurry to solve the problem
context : Addison wanted to make sure that the problem got solved in the nick of time.
",4489
"question : What will happen to Addison?
answer : become a better person
context : Skylar got Addison's attention back when Addison took conscience of her bad deeds and decided to change.
",4490
"question : What will Kai want to do next?
answer : repay Quinn
context : Quinn spent a lot of money on the Kai family in order to help them out of a bad spot.
",4491
"question : How would Addison feel as a result?
answer : kiss Jan
context : Jan and her girlfriend Addison were at a concert together, and Jan put her hands on her Addison's hips.
",4492
"question : What does Sydney need to do before this?
answer : needed to not bring any money
context : Sydney went to the diner with some friends. Sydney never ordered anything when she went.
",4493
"question : What will Riley want to do next?
answer : pay attention
context : Riley started her first job and was really nervous to start.
",4494
"question : Why did Kai do this?
answer : didn't like the bus driver
context : Kai walked home from school because he hated taking the bus.
",4495
"question : What will Sasha want to do next?
answer : laugh at the funny stories
context : Sasha took their sibling to the library for a reading hour. They were read stories by clowns.
",4496
"question : Why did Skylar do this?
answer : wanted to be a good friend
context : Alex was struggling with keeping organized so Skylar offered to assist.
",4497
"question : Why did Jan do this?
answer : impress his girlfriend
context : Jan put the blanket on the bed and made it nicely fr her girlfrined.
",4498
"question : Why did Robin do this?
answer : did this to be kind
context : Robin looked after their interests when they were unable to do so for themselves.
",4499
"question : How would Kai feel afterwards?
answer : like redeeming themselves
context : Kai retook the test after failing it the first time around.
",4500
"question : How would Addison feel afterwards?
answer : proud because she completed a song
context : Addison noticed that Austin didn't finish writing the song so she finished it for him.
",4501
"question : What will Skylar want to do next?
answer : ask Alex how they feel
context : Skylar finally admitted to Alex that they were in love with them and had been since grade school.
",4502
"question : What will Remy want to do next?
answer : Show off her new clothes to her friends
context : Remy saved up enough money to finally buy the dress she wanted.
",4503
"question : How would Kendall feel as a result?
answer : woul be sad because the behavior of Kai was insulting
context : Kai kept kendall's hands off the clothes because Kendall appeared to be poor and dirty.
",4504
"question : What does Lee need to do before this?
answer : make plans
context : Lee had more than he could take and sent his kids away.
",4505
"question : What does Robin need to do before this?
answer : have a bus pass
context : Robin has ridden the bus to work every day, but it's shut down today for some reason.
",4506
"question : What does Sasha need to do before this?
answer : get Remy to trust them
context : Remy really trusted Sasha so when Remy was feeling overwhelmed or anxious, Sasha made decisions for Remy.
",4507
"question : How would you describe Bailey?
answer : cold-hearted
context : Bailey turned Aubrey away when Aubrey came to Bailey's door begging for help.
",4508
"question : How would Cameron feel afterwards?
answer : useful
context : Ash overslept and was running late, so Cameron packed Ash's lunch.
",4509
"question : Why did Kendall do this?
answer : have a snack
context : Kendall made the ice cream all by them self.
",4510
"question : Why did Riley do this?
answer : apologize
context : Riley told Kendall that she would have trouble with getting to the soccer game.
",4511
"question : How would you describe Jan?
answer : a slow
context : Jan finally asked for a job after doing nothing for weeks.
",4512
"question : What does Sasha need to do before this?
answer : be friends with Taylor
context : Sasha received Taylor's share after Taylor got in trouble with others.
",4513
"question : What does Jesse need to do before this?
answer : purchase cleaning supplies
context : Jesse held back the curtain so that she could clean the shower in the guest bathroom.
",4514
"question : How would Bailey feel as a result?
answer : frugal
context : Aubrey got Bailey's tree after Bailey sold the Christmas tree since plans were changed.
",4515
"question : How would you describe Skylar?
answer : assertive
context : Skylar followed him everywhere because she liked him.
",4516
"question : How would you describe Ash?
answer : feeling proud
context : Ash assisted his friend in understanding of the very complicated math problems.
",4517
"question : What does Skylar need to do before this?
answer : get out of a chair
context : Skylar stood up from the table, where they were eating dinner, and grabbed Cameron's bag.
",4518
"question : Why did Sasha do this?
answer : be adequately compensated
context : Sasha required Taylor's amount of pay or they were going to start looking for a new job.
",4519
"question : What will Quinn want to do next?
answer : go home and relax for the night
context : Quinn attended their business meeting even though it was held at 10:00 p.m.
",4520
"question : What does Kendall need to do before this?
answer : buy lots of  groceries
context : Kendall went to the library downtown and borrowed this cookbook to use for cooking.
",4521
"question : How would you describe Alex?
answer : Someone prepared to see a movie
context : Alex wanted to see a movie so he stopped and got a ticket on the way home.
",4522
"question : How could you describe Sasha?
answer : careful and persistent
context : Sasha firmly exerted the necessary pressure on the local government to get things done.
",4523
"question : How would you describe Lee?
answer : interested in cleanliness
context : Lee went into the house and made sure to take his shoes off.
",4524
"question : What will Jesse want to do next?
answer : spend time with others
context : Jesse watched a horror movie with all of their friends one day.
",4525
"question : How would Sasha feel after dismantling the car?
answer : like a real mechanic
context : Sasha separated the car into parts and listed each item individually for sale online.
",4526
"question : How would you describe Taylor?
answer : a good friend
context : Taylor had known Jesse all of her life and she had always thought well of him.
",4527
"question : What will Others want to do after?
answer : watch Carson play
context : After working hard for months at the game, Carson eventually made it to the next level.
",4528
"question : How would Austin feel after this?
answer : ecstatic in making his wife happy
context : Austin recently got married and wanted to surprise his wife, so he got a puppy to bring home.
",4529
"question : What will happen to Taylor?
answer : loved
context : Taylor gave Lee's son food and it was a burger with some fries.
",4530
"question : What will happen to Ash after class?
answer : wait for Ash's parents to come to school
context : Cameron saw Ash using his phone in class and took it away.
",4531
"question : How would you describe Kendall as a person?
answer : a helpful person
context : Sasha just started a new job and didn't get paid for a while. Kendall paid Sasha's cable bill for her.
",4532
"question : Why did Taylor do this?
answer : get the hair out of Sasha's face
context : Taylor was helping Sasha get ready for pictures. Taylor pushed Sasha's hair back out of her face.
",4533
"question : How would Tracy feel afterwards?
answer : in need of a fix
context : Tracy was a drug addict and mugged Kai for their jewelry and purse.
",4534
"question : How would you describe Casey?
answer : a quiet person
context : Casey was at a meeting and desperately wanted to say something but in the end just wasnt able to do so.
",4535
"question : What does Bailey need to do before this?
answer : ask her mom
context : Bailey threw things after her mother told her she could not have a party.
",4536
"question : What will Alex want to do next?
answer : graduate
context : Alex was known as a good student who enjoyed going to school.
",4537
"question : How would Ash feel after the interview?
answer : confident about their prospects
context : Ash made a good impression at their job interview and felt confident about getting the job.
",4538
"question : What will happen to Austin?
answer : be surprised
context : Alex threw Austin a surprise party for landing the star role in the play.
",4539
"question : What will Alex want to do next?
answer : thank Ash
context : Ash finally found some peace for Alex after helping him solve the problem.
",4540
"question : What will happen to Carson?
answer : be happy
context : Remy sold Carson's jacket at a reasonable price after buying it for a low price.
",4541
"question : What will Remy want to do next?
answer : execute the plan
context : remy sat quietly in my coffee shop thinking about their decision of what job to choose.
",4542
"question : What will Others want to do next?
answer : follow the rules
context : Taylor impressed upon Casey the rules of the game so he would know them.
",4543
"question : Why did Jesse do this?
answer : get straight As
context : Jesse spent their free time studying and learned a lot.
",4544
"question : How would Skylar feel as a result?
answer : worried wondering whether it will rain
context : Quinn saw Skylar soon and they both talked about the weather that day.
",4545
"question : What will happen to Remy?
answer : be offered more movie roles
context : Taylor acted as Remy's agent, and it wasn't long before Remy became a movie star.
",4546
"question : How would Riley feel afterwards?
answer : refreshed
context : Riley washed their dishes that have been there in a big pile.
",4547
"question : What does Skylar need to do before this?
answer : Make sure his shoes are tied
context : Skylar wanted to take the offensive playing football but his shoes were untied.
",4548
"question : What will Others want to do next?
answer : behave in a drunken manner
context : Austin took some drinks with their friends and got very drunk at the bar.
",4549
"question : How would you describe Kai?
answer : an uncaring lover
context : Kai came quick and fast after Sasha allowed him to have sex with her.
",4550
"question : How would you describe Bailey?
answer : anxious
context : Bailey searched high and low for her chemistry book from school.
",4551
"question : What will Taylor want to do next?
answer : Tell her where to buy the items
context : Auber needed advice on what to get her husband for Christmas, and got advice from her male coworker Taylor.
",4552
"question : How would Sydney feel afterwards?
answer : relieved
context : Sydney kept a close watch on her daughter and it paid off when she almost got hit by a car but Sydney was their to save her.
",4553
"question : How would Alex feel as a result?
answer : upset
context : Skylar told everyone how Alex felt, even though Alex didn't want them to know.
",4554
"question : What does Addison need to do before this?
answer : think about their mom
context : Addison hug their mom after she made them dinner.
",4555
"question : What does Ash need to do before this?
answer : needed to shop for furniture
context : Ash bought some modern furniture for his new condo he recently got.
",4556
"question : What does Sasha need to do before this?
answer : make a resume
context : Sasha went to the modeling agency and they accepted her fine application.
",4557
"question : How would you describe Robin?
answer : Responsible parent
context : Robin is a good parent.  He is supportive of his kids.
",4558
"question : Why did Sydney do this?
answer : was upset
context : Sydney looked Kai in the eye after getting hit in the back with the ball one last time.
",4559
"question : What will Kendall want to do next?
answer : look for a good price on a rental car
context : Because they were worried about their car breaking down on the long drive to their new job, Kendall erred on the side of caution and looked into other options instead.
",4560
"question : How would Ash feel as a result?
answer : grateful
context : Bailey put the money up and then Bailey and Ash were able to start their own business making cake and buns.
",4561
"question : Why did Casey do this?
answer : had a computer
context : Casey rendered every image after the government mayor quick downloading the movies.
",4562
"question : What will happen to Lee?
answer : a good friend
context : Lee helped their friend change a tire in the middle of the road that day.
",4563
"question : What will happen to Quinn?
answer : hope they learn
context : Quinn gave Austin detention so they would learn a lesson about what they did.
",4564
"question : How would you describe Sasha?
answer : Determined to be prepared
context : Sasha has a huge test tomorrow and spent the whole day and night studying in their room.
",4565
"question : What does Riley need to do before this?
answer : wanted to have fun
context : Riley and their friends are on a camping trip but the fire is getting very small and looks like it is going to go out soon which means they will all get too cold.
",4566
"question : Why did Remy do this?
answer : lose the game
context : Remy expressed her regret loudly becuase they were very upset at the outcome of the game.
",4567
"question : How would you describe Remy?
answer : studious
context : Remy went to school early to study. Remy had a long day at school.
",4568
"question : Why did Sydney do this?
answer : have something healthy with lunch
context : Sydney wanted something to go with lunch so they ate fruit.
",4569
"question : What does Remy need to do before this?
answer : find a nice outfit to wear at the funeral
context : Remy went to a funeral for a friend where people expressed their sympathy for the friend's family.
",4570
"question : What will Casey want to do next?
answer : be alone
context : Casey never followed anyone because they are independent and follow no one.
",4571
"question : What will Kai want to do next?
answer : kiss Robin
context : Robin took Kai out for a nice dinner and a movie.
",4572
"question : How would you describe Cameron?
answer : thoughtful
context : Cameron kept Skylar busy so that they could work on a gift for their family.
",4573
"question : What will happen to Jesse?
answer : Sad he caused his neighbor to loss his animal
context : Jesse and Riley are neighbors separated by a fence. Jesse was driving out when he unintentionally killed Riley's animal.
",4574
"question : What will Cameron want to do next?
answer : check on the dog
context : Cameron got home to find that the dog was throwing up in the house. Cameron took their dog to the veterinarian.
",4575
"question : How would Alex feel afterwards?
answer : optimistic about selling the car
context : Alex cleaned Sasha's car so that she could sell it to someone else.
",4576
"question : What does Jan need to do before this?
answer : like the students
context : Jan offered cupcakes to the students after they all got good grades on their tests.
",4577
"question : What will Robin want to do next?
answer : return to the party
context : Although Robin wished to remain at the party for a while longer, Kai needed to leave and didn't have a ride so Robin took Kai home.
",4578
"question : Why did Addison do this?
answer : they were bored
context : Addison went home. They had nothing to do.
",4579
"question : What does Remy need to do before this?
answer : know what Lee likes
context : Lee had been feeling down lately so Remy decided to try to make Lee feel better.
",4580
"question : How would you describe Jan?
answer : someone who knew the test material
context : Jan answered the questions correctly and within the test time limit.
",4581
"question : What will Lee want to do next?
answer : talk about the day
context : Lee arrived on time.  They were able to eat dinner with their family.
",4582
"question : What will happen to Robin?
answer : celebrate with her mom
context : Robin surprised their mother by telling her mother that she is pregnant.
",4583
"question : Why did Remy want to do this?
answer : spend time with her family
context : Remy brought the family together for the holidays because they hadn't seen each other all year.
",4584
"question : What will Bailey want to do next?
answer : campaign
context : Bailey needed every vote she could get in order to win the election.
",4585
"question : Why did Lee do this?
answer : buy a ticket
context : Lee gave Bailey proof of admission into the big movie that night.
",4586
"question : How would you describe Cameron?
answer : smart about their health
context : Cameron felt a little bit better after seeing their doctor at the hospital.
",4587
"question : What will Kai want to do next?
answer : wait and buy it on release day
context : Kai pulled their money together to buy Mortal Kombat 11 for PS4.
",4588
"question : How would Others feel as a result?
answer : appreciative of aubrey
context : Aubrey bought a gift card and gave it away as a gift for someone else.
",4589
"question : What will Jordan want to do next?
answer : thank carson
context : carson liked to help jordan so he pulled some lint from jordan's pockets.
",4590
"question : What will Lee want to do next?
answer : hurt Jesse
context : Jesse gave Lee's girlfriend a kiss because he had a secret crush on her.
",4591
"question : What did Cameron need to do before this?
answer : had to save lots of money
context : Cameron ended their career at 40 and moved to Florida to enjoy warm climate.
",4592
"question : What will Kai want to do next?
answer : be rescued
context : Kai stumbled and  fell into the muddy drainage ditch and called someone for help.
",4593
"question : How would you describe Skylar?
answer : feeling strong
context : Skylar came into the force on Tracy and they duked it out for a few hours.
",4594
"question : What does Tracy need to do before this?
answer : listen
context : Tracy wanted to hear that so they listen very carefully.
",4595
"question : What will Kai want to do next?
answer : play more
context : Kai played paintball because it was fun and entertaining.
",4596
"question : Why did Sydney do this?
answer : be financially secure
context : Sydney made extra money. She took on a second job hoping it would help.
",4597
"question : What will Cameron want to do next?
answer : return the favor
context : Sasha gave the flowers to Cameron's mother for her birthday.
",4598
"question : What will Sasha want to do next?
answer : get better and get away
context : Skylar kept Sasha in a bad condition, so Skylar could continue to control them.
",4599
"question : Why did Skylar do this?
answer : go to Aubrey's room
context : Skylar reached Aubrey's room after walking upstairs in the house.
",4600
"question : How would Bailey feel afterwards?
answer : important
context : Tracy had lived such a glamorous lifestyle so Bailey wrote Tracy's life in a book.
",4601
"question : What does Aubrey need to do before this?
answer : needed to wear a summer dress
context : Aubrey was visiting in Dallas, and it was one hundred degrees at noon.
",4602
"question : How would Aubrey feel as a result?
answer : trying to be family
context : While it was hard being an exchange student far from home, Jesse loved Aubrey's family.
",4603
"question : How would Kai feel afterwards?
answer : regretful afterwards
context : Kai shot a deer and was upset when he saw it suffering.
",4604
"question : What will happen to Riley?
answer : regret their selfish action
context : Bailey was struggling with severe depression, and rather than help, Riley kicked Bailey when they are down.
",4605
"question : What will Jan want to do next?
answer : Start to scream and yell
context : Trying to unlock the door, Jan struck every key into the knob.
",4606
"question : How would you describe Remy?
answer : was thoughtful
context : When Alex's cat ran away from home, Remy posted flyers around the neighborhood.
",4607
"question : How would Kai feel as a result?
answer : mad
context : Skylar hit Kai's city game with the toy car by mistake last week.
",4608
"question : What will happen to Addison?
answer : be startled
context : Alex pulled Addison's head back when it had fallen forward when she fell asleep.
",4609
"question : How would Kendall feel as a result?
answer : Informed
context : Skylar tilted Kendall's head back to whisper the secret very softly.
",4610
"question : How would you describe Robin?
answer : an emotional girl
context : Robin often felt emotions from book so deeply, so after the passing of her cat Robin found solace in words.
",4611
"question : How would Others feel as a result?
answer : eager and excited
context : A few days before Christmas Eve, Jordan went Christmas shopping for their children.
",4612
"question : What does Jordan need to do before this?
answer : needed to have a game to play
context : Jordan liked to spend the weekends in his room. Jordan loved to play video games.
",4613
"question : Why did Taylor do this?
answer : did this to be thoughtful
context : Taylor saved the patient's tooth since kids like to leave them for the tooth fairy.
",4614
"question : Why did Jan do this?
answer : crashed because Jan was talking on her cell phone
context : Jan drove into a group of pedestrians, and Jan struck everyone.
",4615
"question : How would you describe Skylar?
answer : committed
context : Skylar found the right one after looking all day.
",4616
"question : What will Jesse want to do next?
answer : go out to a bar
context : Jesse had just worked all day on a construction site.
",4617
"question : What will happen to Kendall?
answer : hear a knock
context : Kendall closed the door after Sydney left, but Sydney had forgotten something at Kendall's house.
",4618
"question : Why did Riley do this?
answer : have a good time with Tracy
context : Riley had a big birthday party and gave candy to Tracy.
",4619
"question : Why did Addison do that?
answer : wanted to be full
context : Addison was busy all day and didn't have time to eat. She found some leftovers in the fridge. Addison ate the tacos that were left.
",4620
"question : How would you describe Aubrey?
answer : needy
context : Aubrey was always trying to spend time with me even when I wanted time to myself, she went to my friends house to see me.
",4621
"question : Why did Sasha do this?
answer : take the kids with her
context : Sasha wanted to take a trip to the park. Sasha persuaded the kids to join.
",4622
"question : What will Addison want to do next?
answer : stay vigilant and complete their tasks on time
context : Addison got on with their work after taking a break.
",4623
"question : Why did Ash do this?
answer : try Jordan's suggestion
context : After hiring Jordan to lead the new marketing department, Ash implemented Jordan's suggested program.
",4624
"question : Why did Taylor do this?
answer : be educated
context : Taylor read online articles. Taylor liked to read often.
",4625
"question : What will Kendall want to do next?
answer : say sorry
context : Kendall banged her head when her and Tracy were laughing together.
",4626
"question : What will Others want to do next?
answer : thank Aubrey
context : Aubrey brought snacks to share with the other people at the party.
",4627
"question : What will Lee want to do next?
answer : let someone borrow his phone
context : Lee got his phone back and all the apps have been deleted.
",4628
"question : How would Others feel as a result?
answer : like they understand
context : Robin explained his situation to the teacher and was allowed to leave school.
",4629
"question : How would their mom feel as a result?
answer : they are a good parent
context : Sasha listened to their mom and did everything that she asked of them.
",4630
"question : What does Sydney need to do before?
answer : talk to the young lady in private
context : After giving a lecture to survivors, Sydney affected a young lady's attitude.
",4631
"question : How would Kendall feel afterwards?
answer : as depressed
context : Kendall was hurt too badly from Kent rejecting her proposal that she cried all night.
",4632
"question : What will happen to Others?
answer : ask about the award
context : Alex received a letter from the government saying that he won an award.
",4633
"question : How would Kai feel as a result?
answer : happy because Jesse needs the money
context : Jesse took the wallet from Kai's hands when he was looking away and distracted, the wallet had a lot of money and important documents.
",4634
"question : Why did Cameron do this?
answer : make money
context : Cameron was able to sell Sasha's house for a great price.
",4635
"question : What did Parker need to do before this?
answer : finish the nursing prerequisites
context : Parker was applying to nursing school and asked Lee for a recommendation letter.
",4636
