text,id
"question : how would you describe casey? 
 answer : being responsible 
 context : casey was getting ready for winter and cleared all water lines outside. 
",32017
"question : how would quinn feel afterwards? 
 answer : regrettable 
 context : quinn never looked the mirror when they parked their car. quinn's car rear ended another car. 
",28311
"question : how would aubrey feel afterwards? 
 answer : smart and mature 
 context : remy and the other boy were fighting terribly but aubrey pulled remy apart from him. 
",22994
"question : what will lee want to do next? 
 answer : win next 
 context : lee stood shoulder to shoulder with her competitors and got ready to play. 
",10497
"question : why did skylar do this? 
 answer : help him pay his bills 
 context : sklyar sold bailey's watch that he loved dearly since he needed money for his bills. 
",19266
"question : what will sydney want to do next? 
 answer : marry 
 context : sydney meant a lot to sasha and got a diamond ring to show the friendship. 
",31686
"question : why did riley do this? 
 answer : respect his superiors 
 context : riley was casey's subordinate so he gave her a report yesterday. 
",21570
"question : how would addison feel as a result? 
 answer : defeated 
 context : taylor took addison's lives in the video game after they got much better than addison at the game. 
",30511
"question : how would addison feel afterwards? 
 answer : awake 
 context : addison slept last night after she took a strong sleeping pill. 
",9027
"question : what does remy need to do before this? 
 answer : tell no one her secret 
 context : remy looked her parent in the eye and told them she was gay. 
",26933
"question : how would sydney feel afterwards? 
 answer : horrified at their home being invaded 
 context : sydney woke to a noise, the took their gun and went to investigate.  in the hall a stranger stood and sydney aimed their gun. 
",19145
"question : what will skylar want to do next? 
 answer : keep on top of their finances 
 context : skylar paid their bill in full since they did not want to pay in installments. 
",23037
"question : how would robin feel afterwards? 
 answer : remorseful 
 context : robin stole a piece of jewelry from her friend addison. 
",24551
"question : what will happen to bailey? 
 answer : deliberate the info 
 context : casey walked up to the bench after the judge named bailey said to come over. 
",12634
"question : why did riley do this? 
 answer : scared 
 context : riley struck fear into their hearts by bringing a knife and a scary clown mask. 
",24248
"question : what will happen to others? 
 answer : wait for the snacks 
 context : alex gave money to their mother to go get some snacks. 
",6072
"question : why did robin do this? 
 answer : let bob know she was happy 
 context : robin expressed their sense of pleasure to her boyfriend bob. 
",18708
"question : how would cameron feel afterwards? 
 answer : rejuvenated 
 context : cameron spent all morning in the gym. later, cameron went home and took a rest. 
",9650
"question : what will alex do next? 
 answer : commend riley for the win 
 context : riley and alex were having a race, alex was right behind riley but just couldnt get past them so ended up losing the race. 
",14517
"question : what will happen to addison? 
 answer : thanked for the support 
 context : sasha applied for a supervisor role at work.  addision as they manager gave their support for sasha's position. 
",29716
"question : how would you describe austin? 
 answer : a tidy, well dressed person 
 context : austin walked in a straight, orderly manner. their perfectionism was evident in their appearance, with their hair neatly cut and a perfectly symmetrical bow tie. 
",8144
"question : what does sasha need to do before this? 
 answer : needed to want to pursue their education 
 context : sasha was saving money to pay their way through grad school. 
",27980
"question : what did kai do afterwards? 
 answer : decided to become a comedian 
 context : after finding the joke funny, kai decided to write his own jokes and take comedian classes. 
",20958
"question : what will happen to casey? 
 answer : worry that casey will hang up 
 context : sasha put casey on hold when she got another call on the other line. 
",8666
"question : how would alex feel afterwards? 
 answer : happy and smug 
 context : alex pulled pranks on others for fun without ever considering the consequences of their actions and lived in ignorant bliss. 
",21701
"question : what will remy want to do next? 
 answer : get a new dog 
 context : remy returned the dog to the shop because it was not the breed remy was expecting. 
",15745
"question : what will remy do? 
 answer : become better friends 
 context : they both were mutual friends who knew each other from school. 
",17626
"question : what will others want to do next? 
 answer : pay tracy 
 context : tracy handled every situation with ease to help people. 
",27588
"question : what will jesse want to do next? 
 answer : continue teaching their class 
 context : jesse was teaching a class lecture, and wrote down their lecture on the board. 
",5783
"question : why did remy do that? 
 answer : wanted to be in a sport 
 context : remy liked to go out and get deer during the hunting season. remy loved to hunt. 
",7567
"question : what does riley need to do before this? 
 answer : speak with his boss about how to improve 
 context : riley wanted to get a raise, so he increased the quality of his work product. 
",22061
"question : how would tracy feel afterwards? 
 answer : as happy 
 context : tracy was tired of being mislead so she told jordan what she wanted. 
",31820
"question : how would skylar feel after? 
 answer : a competent nurse 
 context : skylar was a nurse in a hospital and she was in charge of a patient. skylar monitored the patient's blood pressure daily. 
",28407
"question : how would you describe lee? 
 answer : conforming 
 context : lee got into their stride and they all ran together. 
",16224
"question : why did bailey do this? 
 answer : have a business plan 
 context : bailey started their business from scratch and made a lot of money. 
",4342
"question : how would you describe sydney? 
 answer : eager to get carson's forgiveness 
 context : sydney did something terrible so she dropped to carson's knees. 
",6165
"question : what will addison want to do next? 
 answer : mop the floor 
 context : addison kept their place neat and tidy. 
",17793
"question : how would sasha feel afterwards? 
 answer : smart 
 context : sasha made their decision and it turned out to be the right one. 
",8694
"question : why did sasha do this? 
 answer : liked the image and wanted to keep it 
 context : sasha traced the paper for the material and put it in his bag. 
",26276
"question : what does sasha need to do before this? 
 answer : overcome her shyness 
 context : sasha was very shy and had never had many friends. she decided to join a few after school clubs and get involved in basketball and now she has made many good friends at school. 
",32399
"question : how would you describe austin? 
 answer : productive 
 context : austin was holding an auction at work to raise money for charity.  everyone brought in items to sell and austin carefully listed every item. 
",3886
"question : what will others want to do next? 
 answer : wish tracy luck 
 context : tracy found a nice man and decided to ask him out on a date. 
",2265
"question : what will the horse want to do next? 
 answer : run a lengthy race 
 context : alex administered the lord's medicine to the lord's prized racing horse. 
",24350
"question : how would jordan feel afterwards? 
 answer : ready to go to work 
 context : jordan prepared himself for work.  they got dressed and had breakfast. 
",10988
"question : why did alex do this? 
 answer : pay off his car 
 context : alex really needed the money so decided to sell the old one. 
",14833
"question : how would others feel as a result? 
 answer : others want bailey to be cleaned 
 context : bailey had lost home and has not been able to take shower. bailey smelt really bad in an office. 
",26424
"question : why did aubrey do this? 
 answer : see the view 
 context : aubrey sat by the window in the airplane so they could look out the window. 
",1548
"question : what does quinn need to do before this? 
 answer : see ann 
 context : ann smiled at quinn.  quinn also gave a smile. 
",4121
"question : how would lee feel as a result? 
 answer : anger 
 context : jan accused lee of cheating after lee won first place in the championship. 
",541
"question : how would bailey feel afterwards? 
 answer : very masculine 
 context : bailey had worked to grow out their beard all winter long. 
",1821
"question : why did sasha do this? 
 answer : do well on their test 
 context : sasha had a big test tomorrow so they spent the entire night studying. 
",11753
"question : how would sydney feel afterwards? 
 answer : free 
 context : sydney did not give a monkey's uncle what everyone else thought about her dress. 
",22667
"question : what will cameron want to do next? 
 answer : analyze the results 
 context : cameron ran some tests on kendall to see what was wrong with them. 
",15219
"question : what will bailey want to do next? 
 answer : be a good person 
 context : bailey kept the commandments of her religious text because his parents told him to. 
",2369
"question : how would remy feel afterwards? 
 answer : suave and debonair 
 context : remy put his arm around their neck to show affection to their friend. 
",17392
"question : why did bailey do this? 
 answer : wanted to be considerate 
 context : bailey made sasha's coffee and breakfast while sasha was still in bed. 
",3196
"question : how would carson feel afterwards? 
 answer : like they did a good deed 
 context : carson saw that bailey was disabled and needed a seat on the bus. 
",8166
"question : what will others want to do next? 
 answer : impress their guests 
 context : jordan spent more time on housework because they had guests coming over this evening. 
",6386
"question : how would taylor feel afterwards? 
 answer : clumsy 
 context : taylor was chopping vegetables for dinner and accidentally got too close to casey, who was passing through the kitchen. 
",10511
"question : how would robin feel afterwards? 
 answer : happy her hard work paid off 
 context : robin did everything in their power to put on a good show and in the end it was a success. 
",2442
"question : what does jordan need to do before this? 
 answer : work on the graph 
 context : jordan showed her parents the graph that she had drawn up. 
",7784
"question : how would skylar feel as a result? 
 answer : good their story was heard 
 context : lee told their friends the tale their friend skylar told them. 
",27109
"question : how would you describe alex? 
 answer : dislikes washing his clothes 
 context : alex never washed his clothes. he hated doing laundry more than anything else. 
",23485
"question : how would you describe skylar? 
 answer : protective 
 context : skylar slept better after making sure that her children were safe and asleep. 
",26128
"question : how would alex feel as a result? 
 answer : upset 
 context : skylar told everyone how alex felt, even though alex didn't want them to know. 
",4554
"question : what will happen to jan after? 
 answer : be given a better deal 
 context : addison took jan's husband with her to the mechanic because she didn't know much about cars. 
",2864
"question : what will ash want to do next? 
 answer : heat some food 
 context : ash went to his friend's house for christmas to get some food that he wanted. 
",25161
"question : why did sydney do this? 
 answer : have some fun 
 context : sydney lifted sasha's spirits when they weren't feeling well. 
",12503
"question : how would others feel as a result? 
 answer : angry now 
 context : remy threw her trash around and had to clean it up later. 
",9298
"question : how would casey feel afterwards? 
 answer : glad they helped 
 context : casey set remy's papers in order at their new job so they could start work. 
",26524
"question : what will tracy want to do next? 
 answer : go to bed 
 context : after dancing all night tracy decided it was time to head back home. 
",18760
"question : what will the principal want to do next? 
 answer : talk to kai about an appropriate punishment 
 context : kai sent the student to the principal for throwing things in class, even after giving multiple warnings. 
",3679
"question : why did sasha do this? 
 answer : find out why they were lying 
 context : sasha didn't want to speak to their lying boyfriend after they caught them cheating, but sasha called them anyway. 
",10412
"question : why did robin do this? 
 answer : so she could pay 
 context : robin took the money to the counter with the cashier. 
",23317
"question : why did alex do this? 
 answer : be remy's best friend 
 context : alex told remy wants to his best friend. 
",31789
"question : how would sydney feel afterwards? 
 answer : determined 
 context : sydney came to pick out a cropper because she needed to get a new one. 
",2233
"question : what will ash want to do next? 
 answer : ride his new bike 
 context : ash didn't have his own bike so he decided to make one. 
",6843
"question : how would you describe robin? 
 answer : very wise teacher 
 context : robin had a way with words so she talked the whole class into wanting to study for the next test. 
",176
"question : what does addison need to do before this? 
 answer : go to water 
 context : addison threw their old clothing into the water to get rid of it. 
",30096
"question : what will quinn want to do next? 
 answer : apologize and ask the clown to leave 
 context : quinn hired a clown for their child's party. however, the children were crying and afraid. 
",22773
"question : what will jordan want to do next? 
 answer : proceed to the store 
 context : jordan was going to miss jan so he was planning to go to the store to get her a present. 
",20082
"question : how would others feel as a result? 
 answer : strong now 
 context : taylor restored the officer to their former position and gave the officer a raise and a paid vacation. 
",32600
"question : what will happen to ash? 
 answer : proud 
 context : ash paid cameron's bills and got a big thank you because of this act. 
",8601
"question : how would others feel as a result? 
 answer : loved 
 context : it was christmas and everyone was coming to sydney's house for christmas dinner so sydney made alot of effort and spent alot of money to make sure it was an extra special day for everyone. 
",13900
"question : how would you describe ash? 
 answer : feeling bored 
 context : ash looked around the room to find a bowl of cereal to eat right now. 
",1611
"question : what does ash need to do before this? 
 answer : needed to go to sasha 
 context : ash helped sasha get up after slipping and falling in the mud. 
",19664
"question : why did taylor do this? 
 answer : practice the game 
 context : taylor played video games for hours everyday. taylor beat all the opponents and kept the highest score. 
",26789
"question : why did lee do this? 
 answer : take the ball back 
 context : lee twisted sasha's ankle by mistake when they were playing basketball last week. 
",15465
"question : what will happen to riley? 
 answer : generous 
 context : riley gave quinn a view of the city from his high condo. 
",7104
"question : why did jesse do this? 
 answer : keep him out of trouble 
 context : jesse trying to take care of it held their dog in check. 
",24265
"question : what will others want to do next? 
 answer : yell at sydney 
 context : sydney kicked her sleeping front with the other foot to wake them up. 
",7106
"question : why did lee do this? 
 answer : help out remy 
 context : lee gave remy the key to the car that they were going to borrow. 
",12799
"question : why did casey do this? 
 answer : enjoy themselves 
 context : casey watched a movie together with their family and friends over the weekend. 
",17064
"question : what will happen to kendall? 
 answer : get thanked by quinn 
 context : kendall gave quinn their attention when they were asked a question. 
",9035
"question : how would tracy feel after? 
 answer : excited to spend time together 
 context : tracy brought austin to meet his godfather for the first time since they met. 
",20363
"question : how would kendall feel afterwards? 
 answer : very qualified 
 context : kendall fell within the scope of qualified candidates for the job. 
",21435
"question : what will jordan want to do next? 
 answer : tie tracy up 
 context : jordan whipped tracy's head around and pulled her to the ground. 
",22538
"question : why did jan do this? 
 answer : because a downtown store would be profitable 
 context : jan inherited some downtown retail space and decided to open a store. 
",6715
"question : what will austin want to do next? 
 answer : austin cooking chicken 
 context : austin made chicken for lunch and also made bread. 
",16759
"question : what will happen to riley? 
 answer : get the snack out of the vending machine 
 context : while trying to get the snack out of the vending machine, riley pushed casey's fingers into the opening. 
",13405
"question : what does aubrey need to do before this? 
 answer : make money 
 context : aubrey loved the painting and bought it immediately for herself. 
",26164
"question : what does bailey need to do before this? 
 answer : get bullets 
 context : bailey was tired of getting beat up so she shot and killed her boyfriend. 
",16027
"question : how would sasha feel as a result? 
 answer : glad they were nice 
 context : jan used sasha's language when speaking with them to help out. 
",21822
"question : what will bailey want to do next? 
 answer : confront the bully 
 context : bailey was being bullied by a bigger girl at school. bailey had enough and decided to do something about it. 
",7030
"question : how would you describe casey? 
 answer : very manipulative 
 context : in order to gain favor and make an impression, casey got jan a present. 
",28153
"question : what will carson want to do next? 
 answer : drive 
 context : carson took the advice to heart and got himself a brand new red car. 
",27525
"question : what will tracy want to do next? 
 answer : keep the rock as a souvenir 
 context : tracy saw the ocean and picked up a beautiful rock. 
",19191
"question : why did lee do this? 
 answer : get help from alex 
 context : lee took alex's time away from an important project to talk about a personal matter. 
",32099
"question : what will happen to ash? 
 answer : have a wife 
 context : ash loved jordan well enough to ask them to marry them in a few months. 
",8658
"question : how would others feel as a result? 
 answer : entertained and impressed 
 context : jan made people laugh and was also a reliable friend. 
",8509
"question : what will happen to others? 
 answer : they will learn 
 context : taylor taught the class every weekend because she loved it. 
",10995
"question : what does taylor need to do before this? 
 answer : dip the mop in the bucket 
 context : taylor mopped the floor for an hour, getting every little bit of filth out. 
",6795
"question : what will others want to do next? 
 answer : others will relax next 
 context : taylor improved the patients mood and others were relieved after days of worrying. 
",1993
"question : what does quinn need to do before changing the testimony? 
 answer : decide to  manipulate the story 
 context : quinn turned bailey's testimony into a distorted version of the truth. 
",14666
"question : how would jan feel about taylor as a result? 
 answer : very happy 
 context : taylor took jan's share of vegetables because she knows jan hates them. 
",20106
"question : how would you describe kai? 
 answer : a kind person toward others 
 context : the local orphanage had a leaky roof and so kai repaired it and improved their living conditions. 
",7675
"question : why did addison do this? 
 answer : have food 
 context : addison broke the law stealing food when they didn't have any money. 
",27598
"question : why did jesse do this? 
 answer : see what it felt like when they touched 
 context : jesse ran alex's fingers down their arm, and they both got chills from the physical contact. 
",4103
"question : how would cameron feel afterwards? 
 answer : irresponsible 
 context : after coming home from the store after being asked to pick up dinner, cameron realized he got the wrong one. 
",14606
"question : what will taylor want to do next? 
 answer : finish the film 
 context : taylor was starring in a film and played the character of taylor during film development. 
",20982
"question : what will ash want to do next? 
 answer : let jesse down the hole 
 context : jesse told ash yesterday that they'd had a crush on ash for years. 
",23021
"question : why did casey do this? 
 answer : did this to give confidence 
 context : casey gave austin an indication his guess was correct when he seemed unsure. 
",32445
"question : how would ash feel afterwards? 
 answer : very guilty 
 context : ash was in a hurry to get to work and ultimately was late anyway and not prepared. 
",21770
"question : what will happen to cameron? 
 answer : be thanked 
 context : cameron was a nice person so he gave casey a drink. 
",10804
"question : why did kendall do this? 
 answer : have some new experiences 
 context : kendall asked their wife for a divorce, after having a mid life crisis. 
",24039
"question : what does skylar need to do before this? 
 answer : know about the spider 
 context : skylar went into the office and hurt the spider that was in there. 
",2090
"question : how would aubrey feel afterwards? 
 answer : guilty for invading ash's privacy 
 context : ash would not get up for school so aubrey broke the house rules and went into ash's room and demanded they get up and ready. 
",9755
"question : why did addison do this? 
 answer : be nice 
 context : addison had respect among the group so he persuaded them to take a break. 
",1074
"question : why did tracy do this? 
 answer : a peaceful setting 
 context : tracy wanted somewhere to relax away from home, so they built a cabin in the woods by a lake. 
",17975
"question : why did austin do this? 
 answer : go home 
 context : austin told sasha he would wait in the car so she could take her time. 
",6358
"question : how would kendall feel afterwards? 
 answer : like a perfectionist 
 context : kendall was a pastry chef who wanted to make a fantastic gingerbread house for christmas. 
",2113
"question : how would you describe jan? 
 answer : a person that sasha likes to talk to 
 context : sasha is a child.  jan needs to talk to sasha in simple language. 
",20703
"question : why did taylor do this? 
 answer : take a break from work 
 context : taylor wanted to take a vacation after working a lot for the past year. 
",12539
"question : what will bailey want to do next? 
 answer : carve the pumpkins & bake pie 
 context : bailey loves to eat pumpkin pie and it is finally in season. bailey drives to the store and buys several pumpkins. 
",4010
"question : what will aubrey want to do next? 
 answer : return the stolen item 
 context : casey did not like aubrey anymore after they saw aubrey steal from the store. 
",12545
"question : what will kendall want to do next? 
 answer : record the routine 
 context : kai was showing kendall how to perform a dance routine. 
",4451
"question : what does carson need to do before this? 
 answer : know how to drive safe 
 context : carson drove carefully to school when it was raining outside. 
",19166
"question : why did jordan do this? 
 answer : insist to pay for the dinner 
 context : jordan left my wallet at home.  i asked jordan to carry my wallet in their bag. 
",25834
"question : how would austin feel afterwards? 
 answer : upset 
 context : austin ran the comb through bailey's tangled hair. bailey yelled at him because it hurt her. 
",9160
"question : why did robin do this? 
 answer : save protesters from getting hurt 
 context : robin worked in the police force and was called in for overtime as a march was happening.  robin and their colleagues prevented the protesters from passing to save any disturbances happening. 
",4735
"question : what will sydney want to do next? 
 answer : be careful 
 context : remy gave sydney plenty of time to take care of the details. 
",3092
"question : how would remy feel afterwards? 
 answer : full 
 context : remy didn't know where he wanted to go for dinner. remy ate buffet to get a little bit of everything. 
",30525
"question : what will happen to addison? 
 answer : be served a slice of birthday cake 
 context : sydney saw addison first thing when she walked through the door to the birthday party. sydney wished addison a happy birthday. 
",2057
"question : how would ash feel afterwards? 
 answer : grateful that the bullet didnt hit them 
 context : ash moved cameron out of the way and the bullet missed them by an inch. 
",9523
"question : what did parker need to do before this? 
 answer : finish the nursing prerequisites 
 context : parker was applying to nursing school and asked lee for a recommendation letter. 
",4636
"question : what does robin need to do before going to trial? 
 answer : acquired a good lawyer 
 context : after hiring a good lawyer and a private investigator  robin brought the story to trial. 
",11633
"question : what does alex need to do before this? 
 answer : go 
 context : alex took cameron on a date to his favorite restaurant in town. 
",1852
"question : how would you describe riley? 
 answer : someone determined to get fit 
 context : riley was having issues with their health, so riley started hiking. 
",306
"question : what will ash want to do next? 
 answer : buy a dog whistle to train it 
 context : ash has a new dog and it was playful but would not listen, so he had to call the dog often. 
",11450
"question : how would carson feel about this? 
 answer : in love 
 context : carson and addison are dating and it is getting serious day by day. 
",48
"question : why did taylor do this? 
 answer : help people 
 context : taylor saved the patient's life when she did the surgery. 
",31929
"question : what will lee want to do next? 
 answer : ask sydney out 
 context : lee gave sydney a call to see if she wanted to spend time with him. 
",6156
"question : what does kendall need to do before this? 
 answer : want to do something nice for them 
 context : kendall cooked steak for riley and their family at riley's birthday party. 
",1551
"question : what does jordan need to do before this? 
 answer : wrap up their paperwork 
 context : jordan took care of business before heading out to the club to blow off steam. 
",1554
"question : how would jordan feel afterwards? 
 answer : a lot of humiliation 
 context : jordan met the water with enough force to leave a bruise on their skin. 
",27441
"question : why did sasha do this? 
 answer : did this to have breakfast in the morning 
 context : sasha purchased milk cereal from the store knowing she would not have time for a big breakfast in the morning. 
",3604
"question : how would sydney feel as a result? 
 answer : very gorgeous 
 context : jordan did sydney's hair and makeup in a very glam look for prom. 
",27279
"question : what will happen to robin? 
 answer : hit kai softly on the arm 
 context : kai scared the crap out of robin by jumping out from behind a tree. 
",12225
"question : what will sydney want to do next? 
 answer : send flowers to skylar 
 context : sydney really liked skylar and was trying very hard to become skylar's girlfriend. 
",1829
"question : what will carson want to do next? 
 answer : be isolated 
 context : by moving into an isolated cabin in the woods, carson thought they could find peace. 
",15767
"question : what will casey want to do next? 
 answer : ask ash questions 
 context : ash kept calling casey's phone and finally got a hold of him. 
",4446
"question : how would jan feel afterwards? 
 answer : prepared 
 context : jan was going to go camping over the weekend and needed supplies. jan bought a sleeping bag from a store. 
",11943
"question : what will lee want to do next? 
 answer : receive accolades 
 context : lee twisted sasha's ankle so that they wouldn't be able to finish the race and lee would win. 
",30643
"question : what does alex need to do before this? 
 answer : find a pot to cook the eggs in 
 context : alex wanted to make a big, healthy breakfast, so alex made hard-boiled eggs. 
",8119
"question : how would you describe jesse? 
 answer : forgetful 
 context : jesse's food started burning because jesse forgot it in the oven. 
",20465
"question : how would the other driver feel as a result? 
 answer : the need to apologize 
 context : jan felt rage after she had her car total by another driver. 
",16876
"question : what will casey want to do next? 
 answer : kiss someone else 
 context : tracy wouldn't let casey kiss her at the school dance. 
",14104
"question : what does alex need to do before this? 
 answer : know who lee is 
 context : alex was going to be paid handsomely so he wrote lee's essay. 
",266
"question : what will happen to aubrey? 
 answer : be satisfied 
 context : carson provided aubrey with food when he saw aubrey at the homeless shelter. 
",11216
"question : how would skylar feel afterwards? 
 answer : disappointed and sad 
 context : skylar loved dancing with friends but she couldn't go because she was sick. 
",20414
"question : why did aubrey do this? 
 answer : evaluate her 
 context : aubrey evaluated quinn's performance with the scoring form she had. 
",28860
"question : how would you describe kai? 
 answer : a clumsy person 
 context : kai spilt jan's drink but refused to purchase a new one or jan to replace it. 
",31216
"question : why did bailey do this? 
 answer : wanted to be independent 
 context : bailey applied for the job after she moved to the new city. 
",24475
"question : why did sydney do this? 
 answer : get a raise 
 context : everyone at the office was falling behind on work, but sydney increased their productivity. 
",3072
"question : what will remy want to do next? 
 answer : thank jan 
 context : jan helped remy's mother get to the store today for the first time. 
",12552
"question : what will addison want to do next? 
 answer : apologize to jesse 
 context : jesse did not want to be rude but she had to give addison a lecture. 
",28139
"question : how would others feel as a result? 
 answer : very appreciating 
 context : austin gave the man money to buy some food for himself. 
",11883
"question : why did casey do this? 
 answer : punish their girlfriend 
 context : when they got mad at their girlfriend, casey destroyed every item their girlfriend had left at casey's home. 
",17704
"question : how would you describe bailey? 
 answer : manipulative and deceitful 
 context : since they felt threatened by the group of new students, bailey used trickery to control them. 
",12224
"question : how would you describe sydney? 
 answer : friendly 
 context : it was halloween and sydney gave jesse's friends some good candy. 
",14103
"question : what will happen to ash after the contest? 
 answer : grateful towards alex 
 context : even though they were in competition for the final prize, alex helped ash in every way they could. 
",11650
"question : what does casey need to do before this? 
 answer : forgive their friend 
 context : casey told his friend that he was going to give him another chance at being a friend. 
",28248
"question : why did bailey do this? 
 answer : admires him 
 context : bailey developed interest in quinn after seeing that he was awesome at skateboarding. 
",13576
"question : how would you describe ash? 
 answer : a responsible captain 
 context : ash set down on shore and made sure the boat was tied up properly and securely. 
",14107
"question : what will austin want to do next? 
 answer : punish the dog 
 context : austin was not a very well trained dog, so when skylar asked for a kiss, austin bit skylar's lower lip pretty hard. 
",16043
"question : how would you describe lee? 
 answer : helpful 
 context : remy was unconscious when lee showed up. lee restored remy's health by giving him cpr. 
",30166
"question : how would skylar feel afterwards? 
 answer : a hard worker 
 context : skylar made their own costume for halloween and it was the best of all their friends. 
",20432
"question : what does ash need to do before this? 
 answer : give mike a hug 
 context : ash told mike a secret after mike was sad about his life. 
",20915
"question : how would quinn feel afterwards? 
 answer : bad 
 context : quinn waited an hour after work, but was never on time in the first place. 
",21689
"question : how would jan feel afterwards? 
 answer : relaxed 
 context : jan was bored at school, so they would play games in class. 
",26952
"question : what will jan want to do next? 
 answer : practice 
 context : jan found time to practice the piano before her recital. 
",3593
"question : what will ash want to do next? 
 answer : hide where susan cannot find them 
 context : ash was trying to get away from susan. ash ran as fast as possible. 
",28095
"question : what will riley want to do next? 
 answer : get recommendation 
 context : riley cut their nails and got a big tip for her service. 
",15463
"question : what will bailey want to do next? 
 answer : enjoy the park 
 context : bailey took the phone to the park to be able to call home. 
",2278
"question : how would you describe riley? 
 answer : a hard working person 
 context : riley went home from work after a long day of taking care of things. 
",24173
"question : what will happen to casey? 
 answer : be told to get ready 
 context : jesse spoke casey's name so that casey would wake up and get ready for school. 
",24843
"question : how would you describe ash? 
 answer : morally wrong 
 context : ash was found guilty of committing a crime against sydney. 
",32011
"question : why did jesse do this? 
 answer : play football 
 context : jesse loved to play football, so he signed up for the team. 
",20782
"question : why did jordan do this? 
 answer : get on the swing 
 context : jordan went to the park and tried to swing on the swing as high as they could. 
",30044
"question : what will cameron want to do next? 
 answer : consult a plastic surgeon if the botox does not work 
 context : cameron noticed their face was growing old and full of wrinkles. 
",5264
"question : what does jordan need to do after this? 
 answer : continue playing a favorite game 
 context : jordan played games online and wanted to get his friends to also play. 
",12078
"question : how would others feel as a result? 
 answer : very happy 
 context : quinn fixed the air conditioner and made everyone cool off a lot. 
",19758
"question : what will robin want to do next? 
 answer : be better then kai 
 context : robin was a threat to kai. 
",22227
"question : what will aubrey want to do next? 
 answer : hold the tickets 
 context : aubrey bought a few lottery tickets and was excited. aubrey got their hopes up. 
",13104
"question : how would you describe aubrey? 
 answer : a gardener 
 context : aubrey wanted to make sure that all the plants survived the drought. 
",23612
"question : how would sydney feel afterwards? 
 answer : like a good worker 
 context : sydney provided information to people when they asked for it. 
",24731
"question : what does alex need to do before this? 
 answer : know what food they had 
 context : alex was told kai did not want anything from the grocery store when they went. 
",13806
"question : why did austin do this? 
 answer : pretend that he likes them 
 context : austin's mom bought him new mittens and expected him to wear them. he was not happy. 
",31388
"question : why did lee do this? 
 answer : wanted to find their way home 
 context : lee was lost and decided to ask a lady on the street for directions. 
",5217
"question : what does bailey need to do before this? 
 answer : research what type of ad to create 
 context : bailey put on an add in the newspaper and the internet for a client he had been working with. 
",32121
"question : what will jan want to do next? 
 answer : ask about kai 
 context : jan called kai's friend to check if kai is going to the dance. 
",13182
"question : why did cameron want to do this? 
 answer : keep his neighbors safe 
 context : cameron crossed that line when he came to it and saved the townspeople from harm. 
",341
"question : how would kendall feel afterwards? 
 answer : like she was clean 
 context : kendall washed up after dinner to look more presentable and clean. 
",3041
"question : why did cameron do this? 
 answer : throw the ball again 
 context : cameron was playing catch with his dog. cameron persuaded the dog to give him the ball. 
",24754
"question : what will lee want to do next? 
 answer : redeem themselves 
 context : lee made their name hated to others after what they did. 
",25957
"question : what will happen to others? 
 answer : get rained on 
 context : lee left their bike in the garage because it was going to rain. 
",2329
"question : why did alex do this? 
 answer : alex wanted to exert power 
 context : alex went up to and badly harmed another person's body . 
",6412
"question : what will happen to bailey? 
 answer : done 
 context : jan gave bailey space to complete her art project for grad school. 
",23309
"question : why did taylor do this? 
 answer : wanted to prevent drug addiction 
 context : taylor maintained their integrity by refusing the drugs despite being offered expensive cocaine for free. 
",18456
"question : what will remy want to do next? 
 answer : use their gloves 
 context : remy bought some new gloves and tried them on to see if they fit. 
",3725
"question : how would you describe ash? 
 answer : lonely 
 context : ash grew apart from her friends when she moved. 
",26100
"question : what will happen to the company when aubrey takes control? 
 answer : seek advice from their father on what to do 
 context : aubrey finished her college degree and succeeded their father at the company he had built. 
",2120
"question : how would bailey feel afterwards? 
 answer : happy 
 context : bailey visited family this weekend. they were all very happy to see him. 
",11518
"question : what does taylor need to do before this? 
 answer : wait for the answer 
 context : after waiting 5 minutes for the man to answer the question, taylor politely asked for the answer. 
",1260
"question : how would you describe aubrey? 
 answer : convincing 
 context : aubrey tried and got kendall to go to the dance recital next wednesday at the town square. 
",25013
"question : how would you describe kai? 
 answer : tired 
 context : kai skipped school because he wanted to sleep in his nice bed instead. 
",23162
"question : what will casey want to do afterwards? 
 answer : show how pleased they were 
 context : casey kindly received jan's very thoughtful gift for her 21st birthday. 
",17021
"question : why did casey do this? 
 answer : vent about things 
 context : casey felt like talking to somebody about some personal problems. 
",2861
"question : what will happen to taylor? 
 answer : tell remy to bake the rolls longer 
 context : remy asked taylor the reason her bread rolls were turning out gummy. 
",30740
"question : what will happen to addison? 
 answer : have food to eat 
 context : jordan lent addison the money so she could pay for groceries. 
",4070
"question : why did bailey do this? 
 answer : make as much money as possible 
 context : bailey attracted several inquiries by offering sold out concert tickets priced well below other tickets for sale. 
",31490
"question : what will happen to others? 
 answer : they will have dinner 
 context : it was their anniversary.  carson joined their husband for dinner. 
",6360
"question : how would you describe riley? 
 answer : a good cook 
 context : riley cooked all evening and began eating their meal at home. 
",8418
"question : how would the dogs feel as a result? 
 answer : ready for a nap 
 context : tracy led the dogs away. tracy was a pro dog walker. 
",29677
"question : what will jesse want to do next? 
 answer : drive all through the night 
 context : jesse was taking a long time to get home from college for the christmas holiday. 
",19284
